id,timestamp,full_sq,life_sq,floor,max_floor,material,build_year,num_room,kitch_sq,state,product_type,sub_area,area_m,raion_popul,green_zone_part,indust_part,children_preschool,preschool_quota,preschool_education_centers_raion,children_school,school_quota,school_education_centers_raion,school_education_centers_top_20_raion,hospital_beds_raion,healthcare_centers_raion,university_top_20_raion,sport_objects_raion,additional_education_raion,culture_objects_top_25,culture_objects_top_25_raion,shopping_centers_raion,office_raion,thermal_power_plant_raion,incineration_raion,oil_chemistry_raion,radiation_raion,railroad_terminal_raion,big_market_raion,nuclear_reactor_raion,detention_facility_raion,full_all,male_f,female_f,young_all,young_male,young_female,work_all,work_male,work_female,ekder_all,ekder_male,ekder_female,0_6_all,0_6_male,0_6_female,7_14_all,7_14_male,7_14_female,0_17_all,0_17_male,0_17_female,16_29_all,16_29_male,16_29_female,0_13_all,0_13_male,0_13_female,raion_build_count_with_material_info,build_count_block,build_count_wood,build_count_frame,build_count_brick,build_count_monolith,build_count_panel,build_count_foam,build_count_slag,build_count_mix,raion_build_count_with_builddate_info,build_count_before_1920,build_count_1921-1945,build_count_1946-1970,build_count_1971-1995,build_count_after_1995,ID_metro,metro_min_avto,metro_km_avto,metro_min_walk,metro_km_walk,kindergarten_km,school_km,park_km,green_zone_km,industrial_km,water_treatment_km,cemetery_km,incineration_km,railroad_station_walk_km,railroad_station_walk_min,ID_railroad_station_walk,railroad_station_avto_km,railroad_station_avto_min,ID_railroad_station_avto,public_transport_station_km,public_transport_station_min_walk,water_km,water_1line,mkad_km,ttk_km,sadovoe_km,bulvar_ring_km,kremlin_km,big_road1_km,ID_big_road1,big_road1_1line,big_road2_km,ID_big_road2,railroad_km,railroad_1line,zd_vokzaly_avto_km,ID_railroad_terminal,bus_terminal_avto_km,ID_bus_terminal,oil_chemistry_km,nuclear_reactor_km,radiation_km,power_transmission_line_km,thermal_power_plant_km,ts_km,big_market_km,market_shop_km,fitness_km,swim_pool_km,ice_rink_km,stadium_km,basketball_km,hospice_morgue_km,detention_facility_km,public_healthcare_km,university_km,workplaces_km,shopping_centers_km,office_km,additional_education_km,preschool_km,big_church_km,church_synagogue_km,mosque_km,theater_km,museum_km,exhibition_km,catering_km,ecology,green_part_500,prom_part_500,office_count_500,office_sqm_500,trc_count_500,trc_sqm_500,cafe_count_500,cafe_sum_500_min_price_avg,cafe_sum_500_max_price_avg,cafe_avg_price_500,cafe_count_500_na_price,cafe_count_500_price_500,cafe_count_500_price_1000,cafe_count_500_price_1500,cafe_count_500_price_2500,cafe_count_500_price_4000,cafe_count_500_price_high,big_church_count_500,church_count_500,mosque_count_500,leisure_count_500,sport_count_500,market_count_500,green_part_1000,prom_part_1000,office_count_1000,office_sqm_1000,trc_count_1000,trc_sqm_1000,cafe_count_1000,cafe_sum_1000_min_price_avg,cafe_sum_1000_max_price_avg,cafe_avg_price_1000,cafe_count_1000_na_price,cafe_count_1000_price_500,cafe_count_1000_price_1000,cafe_count_1000_price_1500,cafe_count_1000_price_2500,cafe_count_1000_price_4000,cafe_count_1000_price_high,big_church_count_1000,church_count_1000,mosque_count_1000,leisure_count_1000,sport_count_1000,market_count_1000,green_part_1500,prom_part_1500,office_count_1500,office_sqm_1500,trc_count_1500,trc_sqm_1500,cafe_count_1500,cafe_sum_1500_min_price_avg,cafe_sum_1500_max_price_avg,cafe_avg_price_1500,cafe_count_1500_na_price,cafe_count_1500_price_500,cafe_count_1500_price_1000,cafe_count_1500_price_1500,cafe_count_1500_price_2500,cafe_count_1500_price_4000,cafe_count_1500_price_high,big_church_count_1500,church_count_1500,mosque_count_1500,leisure_count_1500,sport_count_1500,market_count_1500,green_part_2000,prom_part_2000,office_count_2000,office_sqm_2000,trc_count_2000,trc_sqm_2000,cafe_count_2000,cafe_sum_2000_min_price_avg,cafe_sum_2000_max_price_avg,cafe_avg_price_2000,cafe_count_2000_na_price,cafe_count_2000_price_500,cafe_count_2000_price_1000,cafe_count_2000_price_1500,cafe_count_2000_price_2500,cafe_count_2000_price_4000,cafe_count_2000_price_high,big_church_count_2000,church_count_2000,mosque_count_2000,leisure_count_2000,sport_count_2000,market_count_2000,green_part_3000,prom_part_3000,office_count_3000,office_sqm_3000,trc_count_3000,trc_sqm_3000,cafe_count_3000,cafe_sum_3000_min_price_avg,cafe_sum_3000_max_price_avg,cafe_avg_price_3000,cafe_count_3000_na_price,cafe_count_3000_price_500,cafe_count_3000_price_1000,cafe_count_3000_price_1500,cafe_count_3000_price_2500,cafe_count_3000_price_4000,cafe_count_3000_price_high,big_church_count_3000,church_count_3000,mosque_count_3000,leisure_count_3000,sport_count_3000,market_count_3000,green_part_5000,prom_part_5000,office_count_5000,office_sqm_5000,trc_count_5000,trc_sqm_5000,cafe_count_5000,cafe_sum_5000_min_price_avg,cafe_sum_5000_max_price_avg,cafe_avg_price_5000,cafe_count_5000_na_price,cafe_count_5000_price_500,cafe_count_5000_price_1000,cafe_count_5000_price_1500,cafe_count_5000_price_2500,cafe_count_5000_price_4000,cafe_count_5000_price_high,big_church_count_5000,church_count_5000,mosque_count_5000,leisure_count_5000,sport_count_5000,market_count_5000,price_doc
721,2011-12-27,34.0,19.0,3.0,,,,,,,Investment,Kapotnja,8097031.584,31167,0.10913530699999999,0.407276235,1683,1033.0,2,1768,2367.0,2,0,370.0,0,0,1,2,no,0,0,0,no,no,yes,no,no,yes,no,no,219609,102106,117503,3687,1914,1773,20975,12157,8818,6505,1929,4576,1683,900,783,1768,889,879,4064,2115,1949,43821,21377,22444,3208,1671,1537,81.0,39.0,0.0,0.0,21.0,0.0,21.0,0.0,0.0,0.0,81.0,0.0,3.0,38.0,32.0,8.0,43,9.893244102,7.179714896,84.04927801,7.004106501,0.195980247,0.16832786600000002,2.198608064,0.114331825,1.1028863309999999,6.7573240000000006,0.62969,10.48962,5.066642995,60.79971593,70.0,5.066642995,8.180186932,70,0.313029966,3.756359593,0.213010216,no,0.534743893,11.40974791,14.8255497,16.14893257,16.99873106,0.534743911,1,no,3.7605925260000004,48,0.959649965,no,23.76236479,5,13.10801148,3,2.170720163,7.54301873,3.617811175,1.2238127090000002,1.362097839,8.679521089,6.391231219,6.665039091000001,2.473756805,11.01780778,5.792714922,1.215273003,5.030027544,2.5682477009999998,4.106799173,5.420245246,7.701822503,0.23530194399999999,1.8744428919999998,4.4010564830000005,0.942658454,0.16832786600000002,0.9314759579999999,0.860036855,11.37423183,14.29039121,6.5998793529999995,6.381600304,0.92673542,excellent,31.87,0.0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,21.78,0.0,0,0,0,0,1,1000.0,1500.0,1250.0,0,0,0,1,0,0,0,1,1,0,0,1,0,23.56,5.76,0,0,0,0,1,1000.0,1500.0,1250.0,0,0,0,1,0,0,0,1,1,0,0,1,0,19.74,10.62,0,0,1,34100,4,1000.0,1500.0,1250.0,0,0,0,4,0,0,0,1,2,0,0,1,0,15.84,11.68,0,0,9,258188,9,655.56,1055.56,855.56,0,3,2,4,0,0,0,2,3,0,0,5,0,14.85,5.48,2,61571,25,1115455,71,617.46,1031.75,824.6,8,23,19,18,3,0,0,5,7,0,0,36,6,4250000
722,2011-12-28,76.0,40.0,4.0,,,,,,,Investment,Horoshevskoe,8568431.188,56535,0.063647724,0.23610845800000002,4694,2354.0,4,3893,6684.0,4,0,,3,0,14,5,no,0,10,27,no,no,no,no,no,no,no,no,80791,36014,44777,9054,4681,4373,34328,17044,17284,13153,3943,9210,4694,2435,2259,3893,2016,1877,10084,5196,4888,14636,7010,7626,8108,4196,3912,266.0,38.0,2.0,3.0,122.0,34.0,59.0,0.0,8.0,0.0,266.0,1.0,5.0,163.0,47.0,50.0,102,1.060878593,0.536529988,6.438359862,0.536529988,0.074073028,0.276335345,1.951534514,0.137289982,0.113082219,16.644560000000002,2.255476,9.659352,2.4037893269999997,28.84547192,81.0,2.408363736,3.4006707830000003,81,0.123518542,1.482222502,0.7366258520000001,no,8.38975391,2.1335108469999997,5.042661208,5.890680136,7.0671033539999994,1.3009012359999998,32,no,1.554996676,35,0.491905383,no,5.9813611,83,3.93664025,5,15.7417773,2.96301191,2.7474195530000003,0.16780768399999998,0.6920137209999999,2.418982591,19.93547862,1.9171661690000001,1.17188764,2.18287275,3.9333834469999998,2.128569362,2.201413617,0.7175445840000001,3.162295812,0.42257196399999997,1.803606854,1.170876889,0.8351701420000001,0.8702766940000001,1.407339436,0.276335345,2.076790189,1.8281778640000002,6.313904057999999,5.484036892000001,4.121310361,1.294638739,0.21010662,poor,14.69,28.36,0,0,0,0,5,875.0,1500.0,1187.5,1,0,2,1,1,0,0,0,0,0,0,0,0,12.33,39.83,3,19685,2,114000,13,827.27,1409.09,1118.18,2,2,5,2,1,1,0,0,0,0,0,0,0,8.98,33.28,8,47450,3,429000,26,827.27,1409.09,1118.18,4,4,10,4,2,2,0,0,0,0,1,5,1,8.23,29.14,19,271056,6,895326,44,777.5,1325.0,1051.25,4,7,18,9,4,2,0,0,1,0,2,14,3,6.86,24.63,49,1072631,19,1119599,135,828.23,1383.06,1105.65,11,29,40,31,17,7,0,7,12,0,2,41,4,14.01,14.15,210,6621908,46,2483287,658,872.11,1438.94,1155.53,52,165,167,147,84,33,10,19,37,0,10,123,8,16750000
723,2011-12-28,32.0,16.0,4.0,,,,,,,Investment,Orehovo-Borisovo Juzhnoe,7128794.3379999995,145576,0.075790042,0.100455735,5594,4792.0,7,7227,11178.0,7,1,,1,0,7,2,no,0,6,0,no,no,no,no,no,yes,no,no,129207,55959,73248,13595,6998,6597,104635,50319,54316,27346,8321,19025,5594,2876,2718,7227,3718,3509,14976,7670,7306,28334,11674,16660,11923,6142,5781,195.0,28.0,0.0,0.0,0.0,3.0,164.0,0.0,0.0,0.0,195.0,0.0,0.0,0.0,188.0,7.0,53,2.0472739559999997,0.7552370840000001,3.0281225739999997,0.25234354800000003,0.138324198,0.22116801,2.517993649,0.7222230059999999,0.464497494,5.271416,1.262944,5.089249,4.4190310230000005,53.02837227,27.0,4.567501167,6.712197385,27,0.20651081300000002,2.47812976,1.574739722,no,1.960552769,11.19475892,14.53574736,16.20751579,16.78891021,1.69410316,23,no,1.69410316,52,2.4874187880000003,no,17.23410738,32,2.41995935,11,7.363088221,4.812200501,3.1745278580000003,1.395659449,6.32354011,4.195106196,1.413050057,1.107667547,0.49486681899999996,1.6293106569999998,2.11122311,5.607842657000001,3.387896507,2.903394625,5.173939065,2.345376748,4.198714657,1.3587562219999998,0.25805358,1.153631652,1.2881646629999999,0.22116801,2.118902982,0.398870028,7.669849489,12.36521601,2.517993649,3.340373601,0.21129517899999997,poor,0.0,0.13,0,0,3,57000,10,710.0,1200.0,955.0,0,2,4,3,1,0,0,0,1,0,0,1,1,0.69,3.0,0,0,5,200500,20,580.0,1000.0,790.0,0,7,8,4,1,0,0,0,1,0,0,1,1,5.59,6.64,2,54500,7,326254,31,603.45,1017.24,810.34,2,10,10,8,1,0,0,0,1,0,0,8,2,15.0,6.16,2,54500,12,779021,40,750.0,1263.16,1006.58,2,10,14,9,3,2,0,0,2,0,0,12,4,28.39,2.74,2,54500,17,1399021,51,714.89,1223.4,969.15,4,12,20,9,4,2,0,3,6,0,1,16,4,18.0,3.93,5,215542,30,1555688,93,685.54,1168.67,927.11,10,23,33,18,7,2,0,6,13,0,2,45,9,5800000
724,2011-12-28,28.0,11.0,6.0,,,,,,,Investment,Krasnosel'skoe,4996777.402,47245,0.011047989,0.246623602,2287,659.0,2,2940,4091.0,6,0,,3,0,8,3,no,0,6,45,no,no,no,no,yes,no,no,no,55590,23997,31593,5670,2876,2794,30314,15038,15276,11261,3536,7725,2287,1129,1158,2940,1506,1434,6441,3261,3180,11895,5252,6643,4872,2447,2425,232.0,25.0,1.0,0.0,177.0,9.0,11.0,0.0,7.0,2.0,231.0,69.0,46.0,63.0,28.0,25.0,159,0.389650152,0.311720123,2.409404768,0.20078373100000002,0.26796365899999997,0.07965720700000001,1.162139179,0.133253339,1.271611209,11.36806,3.3727150000000004,11.06621,1.5038671119999998,18.04640534,80.0,2.011260352,2.514075467,80,0.130073654,1.560883848,0.71910587,no,12.87966136,2.530444056,0.481248003,0.133253324,1.879138829,2.53044403,4,no,2.751015012,20,1.129747465,no,1.8087820019999998,113,1.636311787,4,7.820156784,8.428061074,1.016630166,3.6375378080000003,5.900995667,2.0527206159999998,7.717139481,1.076779786,0.7105882,1.956064749,2.268112817,5.046373583,0.607564157,0.9174461009999999,2.118491841,1.029350147,0.46774274200000004,1.44599771,0.70135293,0.0,1.650888589,0.07965720700000001,0.407409753,0.142830067,1.4921263630000001,0.5110861320000001,0.977926417,1.457013149,0.139945114,excellent,3.94,0.0,19,290440,0,0,72,851.52,1393.94,1122.73,6,14,20,23,5,3,1,2,5,0,4,0,0,3.76,0.0,74,836643,5,175200,233,812.67,1343.89,1078.28,12,57,63,64,27,9,1,8,15,0,8,4,1,5.47,1.15,148,1412942,19,643100,562,884.66,1463.07,1173.86,34,137,144,127,79,37,4,25,41,1,13,19,3,5.44,4.79,199,2016786,32,1550700,857,859.06,1422.46,1140.76,51,218,218,196,119,51,4,43,76,1,33,45,4,5.5,6.48,396,4250541,47,2189423,1432,859.12,1416.6,1137.86,89,371,342,348,198,73,11,80,143,1,61,79,5,8.69,8.51,752,9805624,111,3531561,2466,872.02,1438.47,1155.25,150,612,615,594,339,132,24,138,243,2,104,210,11,7217000
725,2011-12-28,38.0,21.0,3.0,,,,,,,Investment,Rostokino,3497818.591,37502,0.146940785,0.210473241,2334,1040.0,1,2398,2260.0,2,0,1994.0,3,1,8,5,no,0,0,2,no,no,no,no,no,no,no,no,175518,82886,92632,5074,2551,2523,22837,11618,11219,9591,2936,6655,2334,1175,1159,2398,1207,1191,5652,2877,2775,35541,17988,17553,4480,2252,2228,152.0,46.0,0.0,0.0,84.0,8.0,14.0,0.0,0.0,0.0,152.0,0.0,2.0,118.0,23.0,9.0,156,3.923109293,2.006139374,24.53914566,2.044928805,0.507447062,0.546912678,1.109295653,0.6101209129999999,0.100345125,19.1231,0.875058,5.6197550000000005,0.84172159,10.10065908,95.0,2.198178181,4.971267337,43,0.35021301899999996,4.202556233,0.648658372,no,6.127390631,5.223670889,7.7099803620000005,8.363364648,9.876948181,0.11909992800000001,20,no,1.360416294,15,0.139215872,no,5.799339367000001,101,9.285861923999999,4,11.50274945,8.050061638999999,2.120017859,0.8730070590000001,7.192835737999999,0.359026789,10.610907699999998,3.417887035,0.375775962,3.2813546060000003,2.380976029,5.8767287989999994,2.177610343,0.815700012,6.859940817000001,2.179440289,2.103907171,1.302905833,0.542015995,0.43836277700000004,0.661884534,0.546912678,0.662520213,1.026701751,4.620903115,1.8584661580000001,3.337657423,0.501978516,0.32807572100000004,poor,0.0,39.59,1,12700,0,0,5,433.33,833.33,633.33,2,1,2,0,0,0,0,0,0,0,0,2,0,9.83,43.19,4,83720,2,482000,10,414.29,785.71,600.0,3,3,4,0,0,0,0,1,0,0,2,4,0,21.11,32.29,6,183720,2,482000,16,576.92,1000.0,788.46,3,5,5,2,1,0,0,1,3,0,2,9,0,26.41,21.34,8,193743,6,746699,33,733.33,1233.33,983.33,3,10,9,6,4,1,0,2,5,0,2,13,0,34.11,10.98,14,273677,7,769699,81,751.32,1256.58,1003.95,5,27,19,15,13,2,0,4,9,0,2,31,1,36.17,10.49,39,717005,27,1109541,184,698.82,1183.43,941.12,15,57,53,32,25,2,0,15,29,1,4,85,5,4500000
726,2011-12-28,41.0,24.0,1.0,,,,,,,Investment,Vojkovskoe,5333221.259,64931,0.074076708,0.16909109,3905,1579.0,6,3856,5838.0,8,0,,2,0,5,2,no,0,5,10,no,no,no,no,no,no,no,yes,73148,32972,40176,8240,4062,4178,38266,19019,19247,18425,5728,12697,3905,1897,2008,3856,1923,1933,9251,4545,4706,11699,5634,6065,7282,3577,3705,268.0,52.0,0.0,0.0,156.0,9.0,46.0,0.0,5.0,0.0,268.0,0.0,14.0,170.0,59.0,25.0,88,1.371730161,1.032589492,12.3910739,1.032589492,0.201642193,0.286106347,0.911416025,0.237645413,0.26142578,21.57721,0.94332,6.370744,2.261999652,27.14399582,62.0,2.9916009260000003,3.909437707,77,0.113800305,1.365603665,0.297541342,no,5.774204137999999,6.967988401,9.653069403,10.40414361,11.69475707,0.041096684,14,yes,3.169755999,28,0.7969754609999999,no,10.43795617,83,7.662521797999999,5,19.10668712,3.481320445,2.709365869,0.8937392279999999,5.5497011370000005,3.8220437869999997,23.14068481,1.981400712,0.28696487600000004,2.200099152,4.599727403999999,4.586310477,1.594210225,1.6678903930000002,1.138033838,1.591540994,2.417295944,1.986598316,0.395273501,0.127123202,0.305428863,0.286106347,0.972895301,1.591245702,7.0833245929999995,9.950253179,7.944877088999999,4.195614706000001,0.120724761,excellent,10.11,13.2,2,22475,3,79000,3,1500.0,2333.33,1916.67,0,0,0,2,0,1,0,0,0,0,0,3,0,18.39,19.54,6,282975,4,129900,16,800.0,1333.33,1066.67,1,5,4,3,2,1,0,1,0,0,0,4,0,23.75,17.39,15,635185,10,451691,45,640.0,1062.5,851.25,5,17,10,10,2,1,0,1,0,0,0,5,1,24.31,13.74,17,736312,10,451691,62,616.07,1026.79,821.43,6,25,14,13,3,1,0,1,2,0,0,9,4,20.44,12.47,36,1049455,21,820331,143,671.43,1126.98,899.21,17,47,38,28,9,4,0,5,9,0,0,32,7,16.29,13.96,68,1800512,37,1267881,268,664.73,1120.33,892.53,27,79,82,59,16,5,0,11,21,0,4,83,12,6800000
727,2011-12-28,92.0,92.0,3.0,,,,,,,Investment,Zamoskvorech'e,4280227.098,55590,0.019885461,1.8e-09,3344,2224.0,4,3681,4487.0,4,0,1815.0,2,3,13,1,no,0,5,73,no,no,no,no,yes,no,no,no,108171,49958,58213,7561,3682,3879,34380,16258,18122,13649,4057,9592,3344,1681,1663,3681,1760,1921,8477,4084,4393,24212,12067,12145,6588,3227,3361,377.0,27.0,14.0,8.0,301.0,14.0,13.0,0.0,0.0,0.0,375.0,139.0,73.0,105.0,23.0,35.0,160,2.245357602,1.772452528,4.81858041,0.401548367,0.233217305,0.384485495,0.577912025,0.401853137,2.538429178,9.366625,3.828901,13.17317,2.6185379859999998,31.42245583,32.0,3.284378305,4.160549736,32,0.060915722,0.730988669,0.046363537,yes,13.471169199999999,3.9334553430000003,1.595653007,0.46065902700000005,0.514618823,3.933455325,4,no,4.439926501,19,1.9902650869999998,no,3.284378305,32,3.207669183,13,8.38372042,5.982994646,1.4698423,5.166135429,4.357325038,4.524511136,6.7266583220000005,0.873607928,0.322722891,0.311099757,1.6314505519999998,4.407646093,0.977111107,1.382441635,4.743666071,2.118591851,1.0704399070000001,0.384485495,0.269201018,0.1282989,1.011521922,0.384485495,0.20073570699999999,0.11429584699999999,0.8165362359999999,1.578244372,1.258834183,1.214050824,0.019959308999999998,excellent,1.41,0.0,16,203401,2,76500,53,772.0,1240.0,1006.0,3,17,8,20,3,2,0,5,8,0,0,2,0,4.87,0.0,36,593165,4,239700,133,878.57,1432.54,1155.56,7,34,28,39,18,5,2,15,33,1,1,7,1,5.59,0.0,103,1213225,18,799582,388,889.08,1459.38,1174.23,31,98,82,96,56,22,3,41,74,1,7,25,2,5.96,0.0,204,2125620,34,1063083,796,870.28,1429.05,1149.67,49,202,176,212,109,44,4,62,102,1,31,46,2,6.75,1.46,451,4858719,60,1691519,1668,886.99,1461.22,1174.1,108,399,403,411,237,96,14,102,162,1,75,88,6,6.82,6.75,763,9645315,113,4279745,2615,880.71,1451.88,1166.3,173,629,644,635,369,139,26,148,236,2,104,184,15,24000000
728,2011-12-28,39.0,20.0,1.0,,,,,,,Investment,Dmitrovskoe,7126815.285,87713,0.125881935,0.458174486,4533,1208.0,4,4439,5671.0,4,0,1130.0,1,0,6,2,no,0,5,1,yes,no,no,no,no,no,yes,no,100846,46246,54600,9604,4946,4658,61600,31908,29692,16509,4434,12075,4533,2319,2214,4439,2273,2166,10797,5557,5240,20900,10635,10265,8382,4287,4095,218.0,55.0,0.0,0.0,72.0,6.0,85.0,0.0,0.0,0.0,218.0,0.0,3.0,125.0,68.0,22.0,40,3.867646123,2.527864908,30.334378899999997,2.527864908,0.25757049600000004,0.478218875,0.35906426399999997,0.397777286,0.210182725,20.41469,2.690586,3.351293,2.740001419,32.88001703,52.0,2.740001419,3.843627947,52,0.22293642100000002,2.675237057,0.522966778,no,2.35628356,10.51937232,13.05692099,13.67877684,15.15035134,0.16989904600000003,5,no,2.356283569,1,1.664630623,no,11.66843627,121,18.47756767,1,20.0377004,2.097175364,2.7063857610000004,1.353010461,2.171353078,4.250877149,12.88515855,1.870233246,0.35262799100000003,1.596046845,8.020633681,7.772769371,0.49752495,0.965244815,13.38484244,1.3049009870000001,1.768558928,0.892390852,0.318934764,0.535646695,0.111134265,0.478218875,1.868019824,1.761300429,4.506807404,16.12403358,8.083417063999999,6.951127133,0.117966535,poor,4.78,31.68,0,0,1,4000,3,1166.67,1833.33,1500.0,0,0,0,2,1,0,0,0,0,0,0,3,0,12.39,30.36,3,78500,6,174900,11,1209.09,1954.55,1581.82,0,1,2,4,2,2,0,0,0,0,0,6,0,8.41,23.39,4,89500,7,187900,18,1044.44,1722.22,1383.33,0,1,6,6,3,2,0,0,0,0,0,7,1,9.17,29.12,5,229500,8,327900,27,1014.81,1666.67,1340.74,0,3,8,9,4,3,0,2,3,0,0,10,2,12.34,30.02,11,352211,18,864507,56,873.08,1442.31,1157.69,4,8,18,18,4,4,0,4,5,0,0,17,2,14.38,18.84,32,776259,40,1368033,163,705.44,1183.67,944.56,16,39,53,42,9,4,0,12,22,1,0,54,4,4990000
729,2011-12-28,33.0,18.0,5.0,,,,,,,Investment,Mozhajskoe,16861532.79,132349,0.069670879,0.130617806,9005,4182.0,6,10418,8658.0,6,0,900.0,1,0,12,2,no,0,9,9,no,no,no,yes,no,no,no,no,142462,64715,77747,20725,10613,10112,82808,44728,38080,28816,8173,20643,9005,4632,4373,10418,5300,5118,23155,11841,11314,27514,13369,14145,18047,9244,8803,454.0,64.0,15.0,1.0,225.0,8.0,135.0,0.0,6.0,0.0,456.0,0.0,37.0,263.0,105.0,51.0,13,4.756371105,3.739640463,43.82328412,3.651940343,0.594217789,0.36084291700000004,1.729642876,0.260537185,0.7880864870000001,18.37345,1.086317,19.27388,1.592965905,19.11559086,88.0,1.592965905,1.9365676019999998,88,0.054499865,0.653998382,0.44249176799999995,no,0.93249745,8.893146023,11.89449484,12.9445082,13.81980592,0.09068184,9,yes,0.6962520520000001,47,0.9498148240000001,no,11.49373489,50,17.47718699,1,22.94042429,10.13107603,1.745945415,0.21434816199999998,3.635746128,1.4543073180000001,16.12285979,8.948626197000001,0.458244135,1.019739194,7.011573086,8.552894073,3.445369509,1.844729495,6.920877635,4.0654111,10.19959645,0.7610953709999999,0.830115209,0.304634527,1.559958839,0.36084291700000004,1.303147031,1.306050185,6.1534676589999995,8.710409412999999,5.854788096,0.883338637,0.115999739,poor,5.81,0.0,1,3278,0,0,2,1000.0,1500.0,1250.0,0,0,0,2,0,0,0,0,0,0,0,1,0,4.38,1.05,2,65278,3,97104,8,628.57,1000.0,814.29,1,3,1,3,0,0,0,0,0,0,1,4,0,3.64,8.54,8,304547,8,176260,11,690.0,1100.0,895.0,1,3,2,5,0,0,0,2,2,0,1,7,0,3.61,14.61,8,304547,11,656766,16,666.67,1066.67,866.67,1,5,3,7,0,0,0,2,2,0,1,7,0,7.68,15.11,14,748354,12,901766,33,815.63,1343.75,1079.69,1,7,9,11,4,1,0,5,4,0,1,15,0,17.31,10.46,17,849063,26,1154952,69,876.56,1460.94,1168.75,5,12,21,17,10,4,0,7,10,0,2,34,0,4830000
730,2011-12-28,35.0,17.0,5.0,,,,,,,Investment,Juzhnoe Medvedkovo,3879802.193,81980,0.157331846,0.23220508399999998,4926,2200.0,4,4860,6476.0,4,1,80.0,0,0,4,2,no,0,3,1,no,no,no,no,no,no,no,yes,27992,12961,15031,10412,5439,4973,52793,26701,26092,18775,5743,13032,4926,2565,2361,4860,2557,2303,11567,6043,5524,7360,3496,3864,9239,4816,4423,194.0,41.0,1.0,0.0,23.0,7.0,122.0,0.0,0.0,0.0,193.0,0.0,0.0,87.0,73.0,33.0,63,2.575240615,1.369903598,16.16800289,1.347333574,0.14507076,0.435748941,0.37296242,0.18899218199999998,1.013413329,22.907629999999997,0.561431,4.6628169999999995,2.906255872,34.87507047,25.0,2.9537228019999997,5.029948926,25,0.253798504,3.045582047,0.323275295,no,2.483905933,8.909086643,11.25914228,11.95904965,13.38292944,2.483905908,1,no,2.895912586,15,1.1862769229999999,no,10.6681663,101,14.15468885,4,15.07603908,7.767737761,2.5226518490000003,2.196542183,5.087660375,1.331210108,5.427094599,2.24194045,0.554498523,4.430702275,2.23746484,3.375933513,1.338843576,1.67907685,2.6893955810000003,1.853991635,2.790198267,0.6945789309999999,0.303528498,0.303528498,0.335231242,0.435748941,1.20707321,1.209615842,4.07779231,6.7447668510000005,5.869846129,4.265149319,0.644312724,good,26.99,0.0,1,17000,1,17000,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,21.16,0.0,2,21600,5,48067,7,828.57,1357.14,1092.86,0,1,2,3,1,0,0,0,0,0,0,3,0,18.45,11.35,3,37184,6,81067,14,758.33,1250.0,1004.17,2,2,4,5,1,0,0,2,4,0,0,10,0,16.12,14.76,5,70484,7,99282,27,596.0,1020.0,808.0,2,8,10,6,1,0,0,5,6,0,0,17,1,13.5,11.52,9,230207,18,1276828,64,616.07,1035.71,825.89,8,20,18,15,3,0,0,6,7,0,0,35,2,16.88,11.6,29,608723,43,3760499,165,645.52,1093.1,869.31,20,52,48,31,12,2,0,14,24,1,3,73,4,5200000
731,2011-12-28,30.0,18.0,3.0,,,,,,,Investment,Sokolinaja Gora,7905261.321,85956,0.014925117,0.319809354,4257,643.0,4,4756,5180.0,4,0,2857.0,5,1,14,4,no,0,8,16,no,no,no,yes,no,no,no,no,85083,37595,47488,9647,5248,4399,55337,28925,26412,20972,6551,14421,4257,2227,2030,4756,2651,2105,11088,6038,5050,16292,7683,8609,8464,4554,3910,348.0,94.0,0.0,0.0,217.0,7.0,30.0,0.0,0.0,0.0,347.0,2.0,18.0,264.0,50.0,13.0,85,1.530166991,0.80110713,9.613285559,0.80110713,0.516203799,1.7930444159999999,3.2421546880000003,0.390023967,0.26685132899999997,11.01867,2.1307810000000003,12.79995,0.226693786,2.720325438,59.0,0.226693786,0.679994559,59,0.092213011,1.106556134,0.851231185,no,6.19069799,3.2295514069999998,5.427203327999999,6.0409532729999995,7.733484772000001,0.701774962,10,no,3.229551385,4,0.150994871,no,7.494311843999999,5,4.624947949,10,1.489964007,12.45109991,1.9981848219999998,1.8857284369999998,1.55896692,3.3653030680000002,11.29081875,1.8081352309999998,1.5651975280000001,3.424980259,2.833610417,2.81225269,0.698486603,0.812872285,4.119075238,1.009759042,2.263865369,1.7930444159999999,1.036064319,0.7756580820000001,2.067236135,1.7930444159999999,2.144277017,0.902979283,7.502169431,4.508376912,2.1764764619999997,2.008367448,0.773534437,excellent,4.81,20.66,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,23.27,26.2,1,5000,0,0,1,1000.0,1500.0,1250.0,0,0,0,1,0,0,0,0,1,0,0,2,0,25.96,38.0,2,15000,2,143000,2,750.0,1250.0,1000.0,0,0,1,1,0,0,0,0,1,0,0,4,1,24.68,34.43,8,130509,2,143000,10,633.33,1055.56,844.44,1,4,2,2,1,0,0,0,1,0,0,15,1,24.3,22.98,31,568795,9,492945,104,634.65,1084.16,859.41,3,32,38,22,9,0,0,3,6,0,2,38,7,22.61,16.89,120,2084213,51,1410666,293,694.98,1175.63,935.3,14,78,102,68,26,5,0,30,43,0,16,115,11,4650000
